SIMULATION;ECONOMY;CLASS;MEASURE;TERM;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99;100
48;EUR;ZCB;PRICE;25;0.640140641;0.551532791;0.593772178;0.543432812;0.596126453;0.5282513;0.621223756;0.501041278;0.349416017;0.289851368;0.331746435;0.332715423;0.340753756;0.297840661;0.257026404;0.263687427;0.284148821;0.241341257;0.216923935;0.243905438;0.249658798;0.243426242;0.280509793;0.234213542;0.223199385;0.270721976;0.266899784;0.295225811;0.442128176;0.388922953;0.321002054;0.261572809;0.308511738;0.249890063;0.246354813;0.236774913;0.235606474;0.228771908;0.233007872;0.175650748;0.220058251;0.212261807;0.227274719;0.217651069;0.197444856;0.18133717;0.216083404;0.209209882;0.242283269;0.179668998;0.209641779;0.256868803;0.279330441;0.365125291;0.277447209;0.258201245;0.289832346;0.348327483;0.370500342;0.266597095;0.191037036;0.154010887;0.224377788;0.212204578;0.24189901;0.298187443;0.395467792;0.294840751;0.323180181;0.273280128;0.180569047;0.279836009;0.287049434;0.32411371;0.344020573;0.334700062;0.307158545;0.296401929;0.223196736;0.255501613;0.266828365;0.272666915;0.248844258;0.364545413;0.361974407;0.303968171;0.256213056;0.17397575;0.255879277;0.199305738;0.196353827;0.254874775;0.179857379;0.179799145;0.18359691;0.161120971;0.152289052;0.13187258;0.144303616;0.161112808;0.141605461
48;EUR;ZCB;PRICE;30;0.538023303;0.453842351;0.493018814;0.445765037;0.49485426;0.431468771;0.518311981;0.406247479;0.270070782;0.218533351;0.25463076;0.255514637;0.262588355;0.225543968;0.190973413;0.196741711;0.214356641;0.178410762;0.158340314;0.181076212;0.186158408;0.181096642;0.212822137;0.173623959;0.164497636;0.204774378;0.201570375;0.226016438;0.357134421;0.308906375;0.248580024;0.197148006;0.237661761;0.187200035;0.184193738;0.176090943;0.175091719;0.169334269;0.172870125;0.125516726;0.161992804;0.155489651;0.167978875;0.159926681;0.143201668;0.130029127;0.158562296;0.152843903;0.180457611;0.128612242;0.153146626;0.19274064;0.211910595;0.286966058;0.210249759;0.193792595;0.220866045;0.271957074;0.291615972;0.200871599;0.137715781;0.107893851;0.165207338;0.155083742;0.179864923;0.227930267;0.31378406;0.225008402;0.249636578;0.206445473;0.129119781;0.212041347;0.218231184;0.250392134;0.267865391;0.259651806;0.23558321;0.226254588;0.164089058;0.191224385;0.200845494;0.205823138;0.185575481;0.285947629;0.283657804;0.232751611;0.191791314;0.123722994;0.191500259;0.144304246;0.141883735;0.190638482;0.128457931;0.128408779;0.131482414;0.113406986;0.106392033;0.090388462;0.10009441;0.113394726;0.097975495
48;EUR;ZCB;PRICE;40;0.365707053;0.298644252;0.329917261;0.292866306;0.332006796;0.282187042;0.351367061;0.262928342;0.161655895;0.125625243;0.150795985;0.151495299;0.156600289;0.130713155;0.10727923;0.111282918;0.123461368;0.099384054;0.086377277;0.101561345;0.105152668;0.101896998;0.123661306;0.097095541;0.091100825;0.11834131;0.116175119;0.13319153;0.229839364;0.193335878;0.149205419;0.11316309;0.141388938;0.106352292;0.104296358;0.098825592;0.098131964;0.094271269;0.096595873;0.065929723;0.089342156;0.0850578;0.093238312;0.087909065;0.077039356;0.068647658;0.086943396;0.08319598;0.101388462;0.067686168;0.083330129;0.109590193;0.122679615;0.17606738;0.121482315;0.110209764;0.128780385;0.165013738;0.179301187;0.114943163;0.073274276;0.054766471;0.091005265;0.084384076;0.100684562;0.133518813;0.195441154;0.131448976;0.148762378;0.118598143;0.067768224;0.122416728;0.12667772;0.149227114;0.161711684;0.155804757;0.138731949;0.132197732;0.09012516;0.108159135;0.114671406;0.118061016;0.104342189;0.174707739;0.173032275;0.136673593;0.108501301;0.064331867;0.108295943;0.077280893;0.075735042;0.10770324;0.067265644;0.067232843;0.06915396;0.057972929;0.053721729;0.044231127;0.049949715;0.05795968;0.048689373
48;EUR;ZCB;PRICE;50;0.24408094;0.194537346;0.217803234;0.190701416;0.219755364;0.183184594;0.234492247;0.169340309;0.098047753;0.073860502;0.090701532;0.091193151;0.09467675;0.077295371;0.0619255;0.06456571;0.07262142;0.05696756;0.048712869;0.058499662;0.060886313;0.058813976;0.073147657;0.05575813;0.051916212;0.069670906;0.068241618;0.079570675;0.146900304;0.120931202;0.090361667;0.066210789;0.085019719;0.061718034;0.060362172;0.056799198;0.056335023;0.053834417;0.055312438;0.035996608;0.050636819;0.047902172;0.053095292;0.049683074;0.042822062;0.037606289;0.04903183;0.046651583;0.058249698;0.036979243;0.046704175;0.06352976;0.072104478;0.108200472;0.071286783;0.063884697;0.076090972;0.100525342;0.110341688;0.066933546;0.040347632;0.029083905;0.051461256;0.047266633;0.05763829;0.079146663;0.121441245;0.077752627;0.089344523;0.069249377;0.036915151;0.071747925;0.074554787;0.089620455;0.098082981;0.094058988;0.082550771;0.078188887;0.050830276;0.062392513;0.066626656;0.068840695;0.059914155;0.106930945;0.105774475;0.081138119;0.062594257;0.034783777;0.062456593;0.042742825;0.041781751;0.062066609;0.036565773;0.036544739;0.037719468;0.030936502;0.028397943;0.022824068;0.026165738;0.030925891;0.025423882
48;EUR;TREMONT_CSF;RET_IDX;0;100;109.8872757;108.0582972;106.0170058;108.116612;107.8499495;101.148477;113.0631578;110.3767054;106.2568927;119.7946769;130.8272859;124.1052133;143.0320479;157.1846402;153.8658732;159.3411415;164.9771064;186.6170673;172.7562827;149.1901711;135.6776869;132.1707371;142.3578076;133.7317084;137.0055392;122.6836132;135.8261658;128.8100035;124.8816543;120.2806259;135.5015258;128.1433394;146.1903826;154.7400373;159.0728364;208.1806994;224.0710564;214.147407;247.2997132;262.7240654;283.2437627;296.0669612;310.3577814;299.2321717;332.1601607;381.395229;334.7965854;375.6192118;362.9168185;321.9868019;318.7968484;326.6744702;306.0062692;303.1364793;368.7934965;417.5276399;431.8989439;479.1746602;419.8980442;478.4955094;532.303245;489.3836135;484.457316;461.0187715;422.8817466;439.627778;482.0117047;465.0202696;499.4383351;544.4319626;607.0163205;602.0839858;619.1854498;568.5648705;557.8605871;590.5857393;688.1553267;688.0796729;700.9260858;701.7048867;876.3516053;915.2011873;952.1537768;1054.23634;1203.538808;1317.277556;1467.674715;1283.03138;1250.647716;1359.201583;1399.345706;1468.497414;1645.5911;1612.829056;1802.917326;2333.153124;2531.161143;3152.45744;3296.107311;3458.53059
48;EUR;MSCI_EMERGING_MARKETS;RET_IDX;0;100;123.8024178;122.5935237;106.2542775;87.55922751;89.65579678;66.38427519;84.4831092;77.35196953;63.33767676;80.83751246;103.3150131;72.54045547;73.63714983;70.23085979;58.127488;58.17358302;62.51230804;62.40203033;47.26331624;34.31616406;29.62392141;24.95908479;24.76380693;22.02557471;22.09646567;14.5849486;18.24006248;14.72533377;15.27351379;12.01162707;16.16107976;10.72589493;12.24043392;13.06790254;12.0549759;21.20035712;23.90033748;24.82801187;35.22187627;37.26503164;40.44953743;32.84199185;32.39308096;28.26251423;34.20213217;42.90188113;28.77547337;36.48230323;35.00305692;22.54190862;20.00588047;18.44560015;11.33215169;11.30510274;15.58817239;17.88862098;15.96840256;24.71234061;16.70121654;20.74929954;22.4012543;17.8525211;15.92453615;13.90242042;12.86472044;15.50267567;16.27271907;15.63666348;21.92681957;21.74724669;25.27840924;32.32380459;31.83092429;28.67575253;24.22374731;27.16070216;32.84063962;29.62332881;28.05680888;28.23699204;39.78023246;32.37391194;31.99092517;44.80459379;56.09882417;55.735965;66.38754019;48.41209042;35.1902139;37.12345662;32.75017097;40.88501362;49.82489347;43.33009079;45.57314552;72.11773659;82.39823149;127.8215827;115.682605;113.6829559
48;EUR;MSCI_PACIFIC;RET_IDX;0;100;102.7553443;107.3544277;96.76899437;87.11168154;79.05756412;67.55740228;71.99523578;64.70014506;59.43877796;78.94824134;92.14602164;84.00247929;89.73408728;87.7711234;77.29806482;83.70716535;89.35953469;103.8525044;96.37720886;65.17860863;58.11128678;53.08431241;52.56834194;42.05166775;44.6693271;26.39734951;33.974872;31.18901686;28.82170691;26.17144055;35.01590523;29.9752151;33.96191317;36.22915453;41.67437779;71.69002635;78.47400853;70.41548994;93.156971;104.2319497;116.5332028;111.8417047;117.016333;97.93848112;104.8809252;139.2201773;101.4740449;123.4164477;116.2984599;80.82443021;85.46875941;87.9968224;73.89118703;70.46363486;90.58278324;111.1458346;113.2201059;163.4449031;101.0990754;107.6598751;108.7575506;89.93662246;75.74080619;67.24498765;65.27371093;62.5924748;68.54925508;59.57232766;75.25946547;78.14344798;106.0953007;111.1157215;106.5118549;89.46599165;85.45175256;90.08718299;128.7819726;105.7444083;99.12531939;102.0262773;158.4198223;139.6921279;133.2503164;156.1206238;176.8209006;167.4230081;161.9487948;109.733825;92.44580378;100.0188195;100.6513661;96.45194499;104.7497651;101.8191706;121.2466116;170.6737455;215.5548003;319.2240835;323.6532765;313.2819735
49;EUR;MSCI_EMU;RET_IDX;0;100;88.27658389;75.47981864;72.15452763;69.84978506;78.67743504;98.92439461;82.13247002;86.02159444;94.20773768;66.71837205;56.47046066;56.9547137;49.74386743;51.57748969;58.57765498;51.52114481;46.60338479;37.56428072;46.9113281;77.33683572;97.01793217;114.9423002;120.9096776;173.4765131;186.945811;359.8938475;270.5169702;304.3916333;375.9561535;462.877945;371.2975018;455.8625947;485.714482;508.2295387;410.6324623;248.3074453;245.1335438;287.2464397;223.3522293;213.5504816;198.3703535;188.4773715;216.0085487;292.929552;285.2282517;207.9014142;378.8055047;291.9640875;350.0946024;506.338563;470.5210831;480.7863811;608.0797675;714.3514885;566.4134368;512.2080062;562.537598;354.3394435;755.3778414;836.1274145;864.0821524;1237.737948;1792.164211;2659.61109;3297.369369;3935.554407;3754.272289;4768.677674;4293.661074;4292.139981;3046.647055;3512.284408;3693.717843;4753.3194;6441.990199;7253.90195;4981.476217;7115.003703;8036.517585;8745.672061;5814.194772;7765.405654;8768.966996;8249.787306;8482.238832;9817.429319;13395.81559;23180.02959;30535.7672;26595.89796;26693.10458;41872.64633;44035.90062;61071.88335;59854.85245;58349.91601;48468.59232;39670.93308;39373.74322;48069.24383
49;EUR;AEX;RET_IDX;0;100;91.00775872;81.86243384;80.82842928;77.5445156;82.02937661;97.21889969;84.15170137;93.06137066;102.8107152;78.04346182;65.8302516;64.458947;58.0131342;56.9090841;65.78786646;64.2965139;61.56623563;55.16124948;70.85745493;105.7053624;123.9279776;141.8875261;142.7386772;200.4549968;209.9444438;348.4792808;289.0351834;343.2243183;456.9068343;534.0745719;452.843459;529.3431224;589.3265781;639.1163516;608.0866171;375.1946889;378.1496385;434.8312695;329.9145175;292.0083625;289.4712465;296.5680962;371.2507441;497.2304366;509.3442244;363.5952725;635.7205776;505.7914281;635.0711332;930.4314008;945.3638134;1014.360104;1178.105961;1411.082349;1196.503792;1128.477348;1289.664268;923.0504231;1880.200101;2108.676211;2212.926501;3072.847189;4172.756747;5972.024793;7385.178919;8285.809574;8341.399424;9967.730089;8803.344131;8960.561875;7364.623396;8611.708912;9649.513391;11754.95342;14758.05345;16497.64168;13228.99981;18258.5327;20631.16064;21942.79926;15608.43451;20256.33674;22775.47941;22407.39284;23652.71971;26464.49719;32559.26952;52179.85371;67634.40157;67303.9846;67320.27599;98276.69477;99097.26373;126297.3154;127073.59;122072.0921;107243.5582;83414.26309;82944.12545;95515.28501
49;EUR;RENL_RURAL;RET_IDX;0;100;94.64402246;92.40252389;90.82740398;98.98390972;97.69773617;100.5882894;97.38408227;93.49957192;92.06512622;100.4685475;110.7608718;107.1797761;103.578482;108.6193617;94.37268805;93.92417956;93.51967873;85.32670919;78.63367062;78.3987165;81.11734761;86.2045472;89.54273605;85.34821765;90.0610269;94.08834485;105.2411491;112.5456564;125.1497557;156.3470692;181.504955;182.2525939;178.247478;195.4871024;200.9268734;221.4047486;241.9490495;277.2460449;300.3866113;328.5739205;364.9813382;382.5301607;407.4978666;416.0521209;465.4447069;564.2282537;576.9087637;662.1236609;744.2469062;787.0894122;871.7708343;958.8749718;1061.573599;1241.307561;1398.846994;1609.161538;1658.371299;1949.251142;2070.544402;2139.584656;2384.735112;2500.222226;2715.202782;3021.790924;3317.556608;4027.891086;4352.324282;5169.185915;6465.51933;7962.392898;8667.887449;10363.27227;12007.40088;14005.22689;16148.57701;18742.09801;19280.80279;23595.75136;25239.80919;27801.43326;32110.64444;34366.86736;37774.62789;45051.33916;49792.07743;55019.5733;62816.72741;76818.01353;84447.39059;97273.97845;109652.6894;116789.3086;124685.5976;132527.231;140510.6424;146611.168;165770.0301;189610.7663;231907.7625;243407.592
49;EUR;RENL_RESIDENTIAL;RET_IDX;0;100;94.40979337;91.37587137;91.71542224;88.30633354;87.44244638;92.71348376;90.31915527;92.55854161;90.9482054;93.32947819;91.04377361;104.2449038;109.1260019;108.2233566;113.788554;122.3229009;125.8932182;120.3319962;129.0834268;133.629719;143.3479834;151.0854477;162.8614895;171.7263547;177.2053051;166.07628;189.1375087;192.72675;207.1436469;245.4326029;264.1023433;282.4851666;303.2126936;313.9578875;377.6055438;407.1711481;413.3007272;460.8098668;505.3659658;515.5819311;599.075477;667.3110079;790.3050203;862.1164141;856.0522159;987.6638872;1070.702691;1190.693794;1362.690491;1502.957657;1573.7618;1796.228349;2150.497795;2272.355127;2353.031718;2684.632221;2734.248055;3204.724816;3853.209623;4246.252795;4731.117471;5415.711338;6195.343883;6421.465342;6992.187207;7537.8652;8335.001187;10285.4169;12157.68777;13095.73928;13638.97163;15449.92135;16930.99844;20720.26507;23887.75195;28359.00914;31541.003;38955.51306;41140.59516;47121.02408;52204.37749;61637.63513;65870.13369;70615.97556;87617.73829;94987.47936;112336.9825;120668.434;138737.9076;151161.6432;177403.7565;200347.1469;215653.4956;260644.5314;282101.6284;314134.039;330985.8569;391545.705;420861.7061;440226.8298
49;EUR;RENL_RETAIL;RET_IDX;0;100;94.79205576;91.860237;95.36515864;95.43116563;93.6113536;99.35279326;96.82811098;97.14611743;97.07762437;98.00813831;91.77224361;106.1259182;112.5577831;111.1068361;116.9532081;126.573743;128.8594031;124.8411689;133.7010517;137.410759;141.8929153;152.8608448;162.3081624;173.8233213;180.25133;181.3348962;200.8840945;216.1700852;225.9331777;253.7519303;255.5678718;285.5221861;297.9632308;301.2273172;367.0486079;388.528704;385.2623924;435.3697136;468.97419;500.92261;561.4572868;651.1760193;740.6200108;795.2929894;788.6698596;932.1309783;1015.106098;1125.911501;1235.398036;1444.716733;1591.283258;1821.483914;2257.252907;2367.613286;2495.631351;2765.302457;2976.096934;3445.302073;4000.61476;4303.584245;4789.951151;5601.36692;6425.516395;6753.2463;7441.325955;8046.877718;9190.727181;11095.28583;12526.88224;13485.08263;15135.24868;16745.77844;19262.52742;23749.43624;26360.38558;30557.39102;34941.14201;41508.07967;44261.75996;52073.87171;57056.55139;67330.56506;76294.69818;81433.21647;95887.32782;105779.537;117360.4202;135728.7956;153747.5299;168060.7831;206093.6364;221747.069;245869.2531;294146.4174;316037.7171;344372.3859;371655.6731;429915.8456;485164.7092;510687.9107
49;EUR;RENL_OFFICE;RET_IDX;0;100;91.0571963;89.76526098;90.53295676;88.90929579;86.39397768;93.20982857;88.07086487;88.81701831;87.2910766;89.64021409;83.59210249;99.4149947;102.5270953;101.3674951;109.0263232;121.2820564;125.5879262;122.754111;135.8320257;137.8577105;149.9451102;160.3311822;167.92755;174.8351551;178.2632005;168.0546748;195.0670704;204.8840521;219.2943768;263.2638717;280.0062115;310.8827803;322.6383747;331.0588958;420.0444919;442.2844716;446.913442;507.0940017;549.1963029;560.3753837;662.9824133;755.0237129;918.629587;1014.199134;977.7648482;1107.987374;1225.558138;1351.893836;1580.297951;1817.553287;1954.273421;2246.719968;2775.048031;2970.225359;3026.984352;3464.98064;3479.161357;4129.938998;4964.346798;5253.837859;5817.880045;6781.78731;7732.754838;8076.456058;8911.703847;9153.757099;10095.58861;12314.53866;14578.16763;15650.41645;16755.73591;18412.18945;20379.57209;24973.42864;29087.84706;34569.63506;39073.85836;48670.00551;50449.00202;57842.03181;63509.43052;76181.60784;80448.74873;84523.07107;103308.2125;109134.0567;122376.3148;132856.6665;155249.8433;172987.9096;211570.5585;225374.1884;236527.7092;289690.9603;317904.0157;337043.5619;361200.9632;413412.3357;453543.2072;470555.5908
49;EUR;RENL_FUNDS;RET_IDX;0;100;87.01814773;83.40489504;75.88921046;81.08119493;87.68897713;123.8347907;110.4733103;111.7271677;108.9176533;85.76817078;60.14267176;63.03045285;54.37566853;57.23640982;69.43321605;63.71586496;63.156191;54.35307043;63.17614929;89.44762329;132.3010009;128.4925223;116.4055141;142.0731213;136.0337222;254.2913506;202.1008879;195.594405;245.7641872;294.3109391;266.8368533;304.6187005;290.455792;357.4823693;347.6785515;246.9953495;255.1429381;278.3198043;243.3206954;206.671938;262.558678;235.837218;285.8401485;357.0861691;292.0320313;174.1474203;308.4236554;210.1936291;292.4026569;365.8521888;297.1248497;348.911841;436.4469493;644.5493956;560.509825;540.1962063;537.9526743;423.1641639;907.1981352;828.4574451;865.2005939;1200.89665;1611.509682;2533.492716;2879.08652;3140.525754;2925.953213;3420.352175;4246.292958;4065.523316;3299.787664;3424.926184;3192.240253;3918.795257;6487.207342;7544.04599;6413.388091;9992.458572;10683.51827;11845.64579;6900.638552;8316.405963;9137.41956;8761.316987;9134.123266;10956.22516;13453.53501;20086.57603;31134.75724;31734.14108;30902.31846;41912.74671;40446.67584;51117.26436;57948.25556;45820.51777;35427.94763;27995.13022;29313.39719;37521.9316
49;EUR;INFLN;INFLN_IDX;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
49;EUR;VALN;DEF;0;1;1.001572469;1.008000618;1.005151677;1.000751143;0.985968302;0.971668528;0.944264529;0.923520303;0.916617009;0.915464585;0.904795787;0.891082765;0.873373121;0.859928114;0.851956881;0.841863757;0.826858975;0.816819734;0.808417113;0.791418695;0.769913804;0.74646422;0.715116293;0.689032369;0.663184027;0.62954498;0.596165011;0.559814681;0.512911291;0.471933548;0.437632582;0.409336146;0.378601879;0.353391203;0.329410415;0.307083695;0.285780604;0.265868781;0.246642867;0.231902225;0.215034847;0.199444529;0.184001279;0.169877708;0.157418102;0.14632012;0.13452568;0.123718287;0.112723069;0.104229476;0.095448865;0.086342097;0.077651945;0.068748804;0.061697973;0.05551831;0.049588937;0.043805599;0.038524807;0.034448991;0.031328924;0.028793841;0.025905815;0.023354069;0.020884963;0.018449684;0.01603708;0.014149281;0.012410905;0.010975272;0.009916365;0.00874317;0.007691866;0.006717413;0.005842991;0.005086011;0.004444294;0.003888156;0.003451539;0.003039577;0.002668705;0.002338787;0.002058433;0.001773649;0.001527896;0.001327832;0.001163952;0.001041204;0.000911716;0.000808708;0.000717527;0.000627408;0.000558724;0.000497318;0.000441946;0.000395323;0.000354529;0.000320275;0.000287801;0.000256976
49;EUR;FX;IDX;0;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1
49;EUR;ZCB;PRICE;1;1.001572469;1.006418057;0.997173671;0.995622021;0.985228254;0.98549672;0.971796968;0.97803134;0.992525022;0.998742742;0.988346029;0.98484407;0.980125703;0.984605655;0.99073035;0.98815301;0.98217671;0.987858582;0.989713004;0.978973209;0.972827415;0.969542585;0.958004783;0.96352492;0.962486027;0.949276452;0.946977626;0.939026396;0.91621622;0.920107543;0.927318229;0.935342025;0.924916803;0.933411116;0.932140962;0.932222179;0.930627735;0.930324793;0.927686454;0.940234876;0.92726513;0.927498645;0.922568697;0.923241992;0.926655437;0.929499964;0.919392906;0.919662972;0.911126977;0.924650803;0.915756931;0.904590091;0.899352085;0.885345543;0.897440679;0.899840098;0.893199689;0.883374423;0.879449381;0.894202816;0.909429382;0.919081693;0.899699869;0.901499101;0.894275152;0.883395578;0.869233321;0.882285345;0.877140318;0.884324883;0.903518859;0.881690955;0.879757112;0.873313857;0.869827634;0.870446361;0.873827172;0.874864744;0.887705876;0.880643918;0.877985621;0.876375112;0.880128554;0.861650371;0.861441651;0.869059499;0.876580668;0.894541817;0.875636422;0.887017412;0.88725129;0.874402508;0.890528479;0.890096282;0.888657747;0.894505951;0.896808661;0.903381209;0.898605378;0.892896481;0.898748138
49;EUR;ZCB;PRICE;2;1.002585364;1.01016292;0.990740883;0.988305501;0.967173276;0.968419478;0.941929636;0.954184965;0.983027146;0.995773397;0.975177155;0.968191615;0.959774741;0.969365085;0.981873441;0.976149558;0.963618089;0.973805837;0.97662054;0.955229111;0.943513828;0.937444871;0.915718833;0.926303776;0.924448932;0.899664748;0.895446634;0.880729363;0.839047935;0.846139591;0.859315267;0.874085166;0.854982959;0.870573228;0.868253631;0.868417207;0.865499211;0.864952469;0.860124445;0.883248162;0.859363713;0.859794255;0.850798598;0.852026206;0.858256573;0.863465199;0.845029256;0.845518688;0.830096257;0.854592568;0.838440937;0.818377085;0.809047486;0.784361901;0.805653245;0.809908948;0.798151433;0.780911353;0.774075072;0.799916309;0.827025224;0.844440026;0.809646938;0.812844495;0.800035337;0.780934592;0.756412403;0.778995381;0.770052197;0.782551279;0.816432524;0.777954382;0.774588515;0.763428828;0.757423554;0.758486408;0.764311699;0.766103233;0.788457978;0.776123356;0.771504648;0.768712761;0.775224582;0.74342423;0.743068114;0.756094529;0.769065206;0.800481408;0.767429566;0.787243377;0.787652638;0.765294729;0.79340492;0.792644529;0.790117322;0.800413993;0.804486083;0.81616576;0.807670024;0.797572109;0.807922655
49;EUR;ZCB;PRICE;3;1.001126982;1.010141901;0.981541197;0.977388274;0.946895735;0.948957898;0.911010731;0.929442237;0.97223354;0.990985973;0.960498733;0.950955504;0.939971609;0.954907728;0.972800406;0.963169061;0.943656559;0.957272771;0.960400003;0.929224229;0.912645907;0.90423322;0.873590195;0.888759961;0.886273123;0.851438558;0.845631934;0.825214722;0.768116533;0.777800216;0.795843649;0.816217767;0.789977497;0.811424184;0.808246438;0.808489236;0.80448427;0.803743135;0.797118376;0.829058049;0.796086599;0.796680834;0.784373204;0.78605087;0.794576664;0.801726548;0.776512164;0.777176988;0.756279265;0.789554041;0.767558801;0.740518868;0.728051822;0.695401986;0.72352924;0.729192546;0.713571838;0.690867918;0.68192986;0.715901849;0.752111543;0.775675656;0.728826115;0.73308952;0.716048112;0.690880536;0.65900205;0.688338119;0.676668516;0.692991686;0.73787148;0.686969728;0.682572148;0.668061215;0.660293971;0.66166495;0.669201381;0.671523892;0.700736952;0.684566394;0.678542279;0.674908881;0.68338987;0.642295616;0.641839287;0.65856764;0.675362614;0.716606892;0.673235566;0.699129057;0.699666559;0.670462601;0.707243871;0.706239946;0.702908083;0.716512288;0.72191543;0.737486738;0.726148712;0.712747004;0.726484144
49;EUR;ZCB;PRICE;5;0.988473311;1.000441033;0.953895309;0.947922742;0.900815333;0.905532132;0.849452422;0.879304206;0.946493921;0.976738645;0.930289488;0.918342869;0.903109973;0.925622828;0.950830795;0.931656421;0.897640313;0.916267019;0.920295066;0.872578768;0.848167329;0.836179007;0.791172433;0.814054043;0.810729408;0.759905785;0.751746686;0.722684144;0.643386011;0.656732617;0.681758966;0.710421384;0.673774042;0.703793639;0.699372595;0.69975422;0.694165454;0.69315246;0.683916968;0.728991961;0.682504805;0.683339449;0.666281553;0.668599283;0.680416432;0.690386002;0.655467266;0.656374701;0.627947171;0.673424495;0.643216255;0.606815624;0.590304978;0.547910686;0.584348169;0.591787915;0.571330667;0.542096121;0.530746085;0.574344335;0.622256651;0.654220502;0.591259831;0.596881267;0.574505436;0.542067275;0.502029746;0.538821705;0.524060339;0.544741249;0.603180447;0.537066044;0.531489851;0.513257899;0.50359827;0.505294363;0.51467155;0.517572636;0.554630563;0.533991467;0.526378174;0.521805716;0.532494152;0.481471797;0.480914385;0.501433793;0.522364743;0.575151677;0.519691853;0.552539786;0.55322816;0.516215167;0.562988262;0.561689465;0.557390757;0.575015176;0.5820726;0.60259837;0.587623634;0.570110946;0.58806231
49;EUR;ZCB;PRICE;7;0.963957345;0.97896726;0.917581671;0.911203507;0.852197976;0.860493261;0.789593146;0.828794305;0.918736439;0.962309268;0.902700225;0.887053098;0.865154833;0.89112057;0.919804201;0.89068928;0.844497618;0.867735638;0.873118812;0.812592517;0.782514587;0.76813983;0.712805766;0.741534844;0.737779798;0.675686217;0.666041448;0.631341494;0.538881692;0.554306189;0.58342699;0.617237467;0.574269139;0.609520537;0.604347733;0.604834375;0.598280829;0.597111658;0.586298039;0.639662618;0.584665594;0.585645678;0.565789917;0.568476483;0.582228058;0.593895494;0.553283824;0.554323124;0.521818251;0.574048563;0.539193416;0.497983494;0.479579606;0.433199962;0.472973347;0.481201728;0.458640352;0.426912434;0.414756134;0.461923722;0.515283276;0.55172781;0.480566263;0.486805153;0.462068871;0.426834088;0.384399144;0.423340687;0.407590167;0.429690272;0.49378896;0.42144194;0.415478544;0.396149594;0.386007829;0.387779694;0.397629356;0.40068788;0.440335332;0.418126166;0.410010191;0.405155428;0.416519381;0.36302996;0.362454632;0.383717926;0.405736894;0.462691775;0.402902955;0.438045673;0.438788765;0.399224719;0.449382368;0.447966796;0.443293752;0.462528167;0.470290298;0.493062729;0.476418271;0.457148678;0.476901302
49;EUR;ZCB;PRICE;10;0.91239882;0.933635924;0.857264807;0.852202026;0.779704636;0.793462527;0.708960135;0.762091924;0.881032532;0.93858556;0.856397593;0.831072902;0.7973991;0.8249508;0.857289685;0.817576317;0.758859062;0.787842347;0.795430437;0.72172432;0.686365326;0.670033156;0.605277506;0.639704391;0.635772536;0.563752776;0.553029597;0.514040363;0.413610409;0.430117908;0.46161959;0.498913493;0.451863165;0.490512489;0.484851581;0.485431286;0.478244526;0.476982984;0.465159745;0.524372247;0.463393913;0.464463085;0.442943042;0.44583256;0.46072312;0.473457422;0.429502039;0.43060021;0.396250955;0.4517852;0.41448264;0.371540391;0.35277756;0.306718201;0.34608922;0.3543849;0.331727136;0.300574173;0.288858201;0.334966644;0.389295285;0.427643774;0.353667706;0.359987823;0.335065597;0.300431649;0.26013237;0.297041538;0.281943889;0.303172745;0.367050646;0.295186625;0.289452398;0.271092056;0.261589374;0.263237877;0.272472472;0.275354843;0.313501764;0.291960585;0.284191954;0.279571221;0.290408205;0.240387972;0.239861706;0.259421041;0.280108497;0.335564205;0.277416565;0.311225974;0.311949857;0.27393323;0.322349274;0.320951542;0.316354215;0.335381687;0.343144326;0.36619841;0.349304624;0.33002209;0.349788432
