LIAB_NAME;VAR_NAME;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23;24;25;26;27;28;29;30;31;32;33;34;35;36;37;38;39;40;41;42;43;44;45;46;47;48;49;50;51;52;53;54;55;56;57;58;59;60;61;62;63;64;65;66;67;68;69;70;71;72;73;74;75;76;77;78;79;80;81;82;83;84;85;86;87;88;89;90;91;92;93;94;95;96;97;98;99
IAMI;RD_GROSS_PREM;0;409883.77;397531.35;386098.25;376439.11;363099.52;349086.9;335997.98;325706.83;313422.17;301195.94;290348.4;279375.12;269391.83;258845.62;247614.3;236945.15;227957.1;220545.3;212591.41;203669.4;196676.54;187703.45;178652.57;169995.15;160031.74;151152.15;143022.75;134760.27;124869.46;112380.73;96188.1;79538.73;69720.42;64540.36;60751.93;56666.5;53250.3;50126.97;46091.24;42234.62;38809.33;35959.29;33450.49;30659.8;27664.73;24893.22;21940.04;18540.69;15483.79;11938.2;7688.91;2833.14;27.14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMI;RD_RISK_PREM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMI;RD_EXP_LOADING;0;220101.5;214711.11;209554.21;205156.82;199372.95;193293.5;187489.39;182714.07;177261.53;171776.5;166831.08;161755.4;157113.75;152170.05;147022.4;142019.08;137626.69;133810.34;129842.81;125349.64;121686.14;117210.43;112667.01;108252.44;103319.8;98800.88;94561.22;90223.4;85214.61;79051.68;71259.27;63266.92;58118.36;55039.36;52597.67;50017;47733.41;45566.41;42988.67;40449.48;38118.4;36061.6;34154.89;32150.1;30014.72;27969.74;25844.98;23481.83;21254;18754.38;15824.15;12591.19;10443.05;9886.26;9351.62;8822.58;8301.81;7792.45;7294.34;6806.93;6331.68;5869.39;5428.57;5009.76;4615.85;4249.44;3911.2;3599.66;3307.96;3037.59;2783.79;2546.56;2322.91;2109.66;1904.56;1706.34;1516.3;1333.8;1158.85;993.41;836.32;690.3;556.5;436.33;332.44;245.74;174.94;119.72;79.13;49.83;29.71;16.29;8.98;4.93;2.55;1.23;0.54;0.22;0.1
IAMI;RD_NO_POLS_LYF;2433.07;2393;2312.93;2233.11;2153.69;2074.85;1996.76;1919.6;1843.56;1768.79;1695.48;1623.78;1553.85;1485.84;1419.87;1356.08;1294.56;1235.45;1178.81;1124.71;1073.21;1024.32;978.04;934.32;893.1;854.28;817.74;783.31;750.85;720.23;691.25;663.77;637.62;612.72;588.98;566.31;544.66;523.98;504.23;485.4;467.44;450.31;433.97;418.37;403.46;389.17;375.47;362.31;349.62;337.34;325.41;313.77;302.34;291.08;279.94;268.87;257.82;246.79;235.75;224.69;213.59;202.46;191.3;180.14;169.01;157.95;147;136.17;125.54;115.14;104.99;95.14;85.64;76.49;67.73;59.4;51.56;44.23;37.48;31.34;25.85;21.01;16.83;13.28;10.31;7.86;5.88;4.31;3.08;2.14;1.44;0.94;0.58;0.35;0.2;0.11;0.06;0.03;0.01;0.01
IAMI;RD_PREM_INVALID;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMI;RD_NO_POLS_PB;4034.04;3996.27;3917.64;3841.78;3768.31;3676.79;3575.75;3487.72;3404.72;3313.63;3221.58;3128.58;3037.45;2949.08;2859.2;2763.18;2670.7;2591.95;2521.43;2445.59;2365.29;2286.1;2198.98;2111.53;2025.17;1935.3;1844.29;1758.06;1672.4;1569.36;1446.37;1304.68;1157.6;1053.65;988.9;933.81;884.13;836.73;788.99;733.12;673.77;616.82;566.19;526.1;481.99;433.42;389.97;342.93;286.52;233.93;175.43;105.25;36.96;1.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMI;RD_NO_POLS_PV;156.58;188.7;255.64;318.97;379.02;456.17;541.84;613.41;678.81;751.05;822.93;894.35;962.38;1026.02;1089.42;1157.12;1219.33;1265.74;1301.73;1340.76;1381.88;1419.42;1462.34;1503.03;1540.03;1577.92;1614.36;1643.47;1669.54;1710.66;1769.51;1845.02;1924.06;1958.31;1951.9;1934.58;1910.8;1883.89;1856.65;1837.05;1820.6;1801.53;1776.02;1739.89;1707.73;1680.01;1647.16;1617.89;1597.99;1574.29;1556.59;1550.62;1542.85;1502.56;1428.39;1353.4;1279.24;1206.19;1134.53;1064.51;996.48;930.79;867.77;807.67;750.64;696.7;645.74;597.5;551.64;507.86;465.83;425.31;386.1;348.13;311.37;275.88;241.78;209.25;178.48;149.68;123.08;98.96;77.55;59.06;43.57;31.02;21.25;13.97;8.78;5.27;3.02;1.65;0.86;0.43;0.2;0.09;0.04;0.02;0.01;0
IAMI;RD_SURR_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMI;D_OPT_VALUE_BS;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMI;OPT_OUTGO_INT;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAMI;G_PC_AVERAGE;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;MATH_RES_IF;186014548.9;204905481.5;222092057.8;239116732.4;255967492.7;272640961.8;289110339.3;305364880.6;321328953.2;336830406.6;351869909.4;366449804.8;380556504.9;394189653.9;407396936.8;420214193.2;432544391.5;443858743.8;453595364.5;461676809.9;468250190.1;473533361.8;477694753.8;480813957.5;483132603.6;484800125.5;485819827.9;486181222.8;485887919.8;484948110.3;483370918.7;481175221.8;478388368.6;475037046.8;471144662.3;466741595.9;461852776.4;456503188.3;450722498;444544337;437992332.9;431089326;423851685;416288263.8;408400768.4;400192810.2;391659642.7;382798204.4;373602573.5;364063367.8;354170957.1;343925005.6;333326713.9;322385629.3;311121471.5;299560601.1;287747178.6;275731175.5;263567031.1;251316383.7;239042021.2;226811709.2;214696921.7;202768116.3;191095144.9;179738764.4;168751892.4;158173398.5;148027877;138322639.8;129049789.6;120187997.8;111702297;103550054.1;95682873.07;88055358.96;80626937.52;73369303.81;66269093.15;59328210.6;52564623.53;46007327.46;39700983.42;33703950.74;28081503.25;22902347.3;18234003.5;14135602.8;10642366.1;7762506.74;5474496.83;3726600.64;2447780.24;1552298.29;954892.05;573897.65;342691.73;207200.75;129062.16;84493.38
IAVA;INV_EXP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;ANNUAL_PREM;0;22966915.64;22552446.06;22133701;21723583.12;21337190.51;20949652.96;20576001;20150858.66;19532933.94;18932208.22;18367492.41;17823847.67;17338188.04;16906257.05;16535300.99;16091803.86;15071111.51;13370906.05;11530075.49;9931478.91;8638419.49;7647586.66;6905023.99;6396186.83;6083413.12;5784915.52;5480321.62;5183341.59;4892744.36;4608717.78;4333147.03;4074673.63;3829148.08;3589531.31;3360731.42;3138500.33;2923548.35;2718181.69;2532553.11;2361561.98;2205793.09;2062141.62;1926787.42;1794460.83;1672168.5;1552996.11;1442033.33;1337678.54;1234722.35;1133467.46;1038109.75;946478.59;859698.4;774011.66;692971.42;622194.77;562626.64;509541.9;461337.77;415503.18;371039.66;330839.97;294206.92;263032.22;236469.91;212622.8;191127.39;171651.69;152705.94;134513.06;117881.8;103228.43;90326.29;78734.67;67886.16;57015.04;46661.58;35460.56;23833.52;14990.15;8693.43;5423.27;4145.48;3074.88;2205.1;1523.33;1010.3;641.34;388.78;224.71;123.77;64.99;32.59;15.63;7.2;3.19;1.35;0.55;0.2
IAVA;SINGLE_PREM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;NET_PREMIUM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;SUM_ASSURED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;PRICE_MORTALITY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;EXP_MORTALITY;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;INIT_EXP;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;REN_EXP;925208.66;947535.01;964558.57;981578.09;998823.31;1016494.58;1034384.41;1052599.1;1068178.66;1080282.53;1091964.67;1102487.41;1113480.96;1125880.84;1140317.4;1157197.09;1167370.25;1154334.89;1109592.04;1054934.81;1007570.35;960552.23;924802.14;901956.17;891764.34;894643.99;896787.5;897935.33;897832.15;897019.67;895417.49;892957.29;890270.57;886948.6;882318.12;876582.96;869956.44;862100.86;853663.45;845348.47;837129;829159.9;821090.79;812329.51;802771.55;792311.8;781398.41;769935.35;757738.45;744296.47;729527.7;713628.81;696906.41;678891.67;659078.37;638442.01;618328.02;599259.78;580306.36;561305.83;541535.42;520883.26;500107.01;479141.75;458505.82;438496.65;418808.61;399581.95;380509.65;361335.1;341830.4;322618.36;304062.98;285923.97;268163.76;250293.34;232376.31;213837.41;194259.45;174555.08;155855.79;138353.59;122498.23;108114.58;94133.71;80741.52;68135.94;56525.63;46094.15;36967.99;29230.37;22851.91;17743.18;13782.19;10807.74;8621.84;7013.48;5829.77;4936.54;4223.08
IAVA;INIT_COMM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;REN_COMM;0;431778.01;423985.99;416113.58;408403.36;401139.18;393853.48;386828.82;378836.14;367219.16;355925.51;345308.86;335088.34;325957.94;317837.63;310863.66;302525.91;283336.9;251373.03;216765.42;186711.8;162402.29;143774.63;129814.45;120248.31;114368.17;108756.41;103030.05;97446.82;91983.59;86643.89;81463.16;76603.86;71987.98;67483.19;63181.75;59003.81;54962.71;51101.82;47612;44397.37;41468.91;38768.26;36223.6;33735.86;31436.77;29196.33;27110.23;25148.36;23212.78;21309.19;19516.46;17793.8;16162.33;14551.42;13027.86;11697.26;10577.38;9579.39;8673.15;7811.46;6975.55;6219.79;5531.09;4945.01;4445.63;3997.31;3593.19;3227.05;2870.87;2528.85;2216.18;1940.69;1698.13;1480.21;1276.26;1071.88;877.24;666.66;448.07;281.81;163.44;101.96;77.94;57.81;41.46;28.64;18.99;12.06;7.31;4.22;2.33;1.22;0.61;0.29;0.14;0.06;0.03;0.01;0
IAVA;EXP_LOADING;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;EXP_LOAD_FIX_PREM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;EXP_LOAD_FIX_FUND;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;ANNUITY_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;SURR_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;MAT_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;DEATH_OUTGO;0;3830415.41;4069124.96;4321159.39;4586936.2;4866925.82;5161717.5;5469577.48;5790426.34;6124286.14;6469797.06;6827735.93;7197467.86;7577708.49;7967494.61;8366705.83;8774381.12;9189042.45;9610646.74;10037478.04;10467385.81;10899038.71;11330174.32;11759595.96;12186578.16;12608081.46;13023158.58;13428993.12;13822026.82;14198545.51;14555161.48;14887026.41;15190477.98;15464402.18;15706813.43;15918296.94;16098135.21;16246383.9;16364777.61;16457563.31;16529893.77;16586103.15;16630512.72;16668409.55;16703606.37;16738972.23;16777639.3;16822820.06;16877076.01;16938787.6;17008134.35;17079526.96;17150563.12;17211771.12;17252652.69;17268388.86;17245676.61;17179325.25;17062444.84;16887895.89;16653068.8;16353043.38;15987755.2;15558175;15068147.67;14526860.63;13941869.09;13327407.65;12698597.15;12072078.07;11463051.22;10886081.17;10354106.12;9875020.17;9454090.48;9086608.13;8766350.16;8479844.77;8210562.47;7942967.22;7661751.38;7356982.04;7012984;6615139.82;6155512.07;5630984.09;5043567.99;4402759.35;3733350.44;3063453;2423306.33;1843746;1343712.85;937062.82;622676.77;395686.92;240147.07;140031.15;79300.06;44700.79
IAVA;NON_LIFE_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;OTHER_OUTGO;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;OTHER_INCOME;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;PV_SUM_ASSURED;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;PV_NET_PREMIUM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;CAPITAL_AT_RISK;891421729.6;864031089.7;838536889.8;813430539.4;788809721.5;764734947.9;741100827.1;717803705.8;694819312.1;672254903.2;650064215;628145298.9;606464237.2;584978770.8;563611401.9;542308942.3;521131945.9;500590524.3;481227120.2;463102462.6;446061696.5;429879486.2;414387919.7;399509119.8;385003895.2;370728291.3;356685428.9;342895038.6;329366310.8;316107570.2;303129594.9;290438256.1;278034619.9;265921528.2;254107081.1;242591825.2;231382480.7;220485647;209901513.4;199622064.2;189644129.6;179960983.8;170568055.3;161463002.4;152646817;144115720.2;135871164.3;127909683.3;120228130.8;112828429.8;105712576.7;98878864.1;92326440.14;86055592.61;80066933.48;74359240.66;68926816.51;63763326.05;58864853.19;54227427.29;49848536.95;45725616.56;41852466.91;38222918.11;34827575.72;31656928.71;28701775.45;25952688.2;23399451.56;21032436.2;18842061.29;16817580.66;14948978.22;13225996.27;11638893.05;10179598.07;8841457.88;7619027.72;6508440.54;5506142.18;4607732.62;3807806.55;3100928.24;2482616.04;1949341.49;1497318.27;1121920.12;817414.09;577172.72;393463.2;258053.88;162093.19;97102.5;55421.67;30056.86;15264.16;6223.59;1584.34;333.33;95.1
IAVA;TIMING_INCOME;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
IAVA;TIMING_OUTGO;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5;0.5
IAVA;RD_MATH_RES_IF;186014548.9;204905481.5;222092057.8;239116732.4;255967492.7;272640961.8;289110339.3;305364880.6;321328953.2;336830406.6;351869909.4;366449804.8;380556504.9;394189653.9;407396936.8;420214193.2;432544391.5;443858743.8;453595364.5;461676809.9;468250190.1;473533361.8;477694753.8;480813957.5;483132603.6;484800125.5;485819827.9;486181222.8;485887919.8;484948110.3;483370918.7;481175221.8;478388368.6;475037046.8;471144662.3;466741595.9;461852776.4;456503188.3;450722498;444544337;437992332.9;431089326;423851685;416288263.8;408400768.4;400192810.2;391659642.7;382798204.4;373602573.5;364063367.8;354170957.1;343925005.6;333326713.9;322385629.3;311121471.5;299560601.1;287747178.6;275731175.5;263567031.1;251316383.7;239042021.2;226811709.2;214696921.7;202768116.3;191095144.9;179738764.4;168751892.4;158173398.5;148027877;138322639.8;129049789.6;120187997.8;111702297;103550054.1;95682873.07;88055358.96;80626937.52;73369303.81;66269093.15;59328210.6;52564623.53;46007327.46;39700983.42;33703950.74;28081503.25;22902347.3;18234003.5;14135602.8;10642366.1;7762506.74;5474496.83;3726600.64;2447780.24;1552298.29;954892.05;573897.65;342691.73;207200.75;129062.16;84493.38
IAVA;RD_GROSS_PREM;0;22966915.64;22552446.06;22133701;21723583.12;21337190.51;20949652.96;20576001;20150858.66;19532933.94;18932208.22;18367492.41;17823847.67;17338188.04;16906257.05;16535300.99;16091803.86;15071111.51;13370906.05;11530075.49;9931478.91;8638419.49;7647586.66;6905023.99;6396186.83;6083413.12;5784915.52;5480321.62;5183341.59;4892744.36;4608717.78;4333147.03;4074673.63;3829148.08;3589531.31;3360731.42;3138500.33;2923548.35;2718181.69;2532553.11;2361561.98;2205793.09;2062141.62;1926787.42;1794460.83;1672168.5;1552996.11;1442033.33;1337678.54;1234722.35;1133467.46;1038109.75;946478.59;859698.4;774011.66;692971.42;622194.77;562626.64;509541.9;461337.77;415503.18;371039.66;330839.97;294206.92;263032.22;236469.91;212622.8;191127.39;171651.69;152705.94;134513.06;117881.8;103228.43;90326.29;78734.67;67886.16;57015.04;46661.58;35460.56;23833.52;14990.15;8693.43;5423.27;4145.48;3074.88;2205.1;1523.33;1010.3;641.34;388.78;224.71;123.77;64.99;32.59;15.63;7.2;3.19;1.35;0.55;0.2
IAVA;RD_RISK_PREM;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
IAVA;RD_EXP_LOADING;0;7219482.25;7102503.79;6984198.79;6868319.34;6759567.48;6651915.22;6548819.7;6426962.99;6241894.77;6060726.61;5885881.55;5730140.24;5608600.01;5495292.23;5392934.87;5267730.91;4961369.66;4512200.72;4067131.41;3674012.18;3334886.15;3106486.95;3003479.44;2900642.65;2808949.41;2719262.67;2627355.9;2536457.18;2445906.65;2355535.56;2266571.77;2180798.05;2097093.93;2014521.92;1932995.2;1853150.94;1776634.11;1701483.08;1629313.92;1561448.94;1496333.72;1433133.93;1371176.17;1309767.03;1250962.94;1193569.4;1138318.9;1084048.05;1030228.96;977116.12;925455.19;874532;825283.45;775907.53;728100.01;683306.94;642370.1;603993.19;566767.37;530259.81;494602.46;460452.85;427636.02;396697.32;367739.18;340313.93;314355.66;289824.69;266436.33;244272.64;223394.77;204208.24;186504.04;169957.29;154442.34;139650.45;125828.9;112496.1;99235.99;87096.42;76256.51;66691.32;58250.36;50235.21;42644.94;35521.83;28946.11;22979.96;17714.1;13187.03;9457.55;6503.8;4245.09;2629.07;1565.35;974.85;507.58;136.07;26.06
